type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
271,-0.037300873547792435,0.2529776692390442,-0.004742310848087072,0.06519156694412231,0.03226926550269127,-0.0015479878056794405,-0.10962596535682678,-0.004477941431105137,-0.14858591556549072,-0.049834076315164566,-0.21594113111495972,0.45734891295433044,-0.2173430323600769,-0.03778804838657379,-0.01237558200955391,0.12889595329761505,0.040404193103313446,0.2370162010192871,0.2674682140350342,0.1567879170179367,-0.0712292343378067,-0.05407831072807312,-0.37743955850601196,-0.22370554506778717,0.23027698695659637,-0.3951963186264038,0.21839959919452667,0.19873420894145966,0.2150913029909134,0.11292987316846848,-0.2508106529712677,-0.42610931396484375,0.2635449171066284,-0.15097273886203766,0.0038979107048362494,0.26110315322875977,-0.2452901005744934,0.19585132598876953,0.14256815612316132,0.010421394370496273,0.2016131579875946,0.18317504227161407,0.24345706403255463,0.009307137690484524,-0.22370284795761108,0.4373854696750641,0.06960593163967133,-0.03455660864710808,-0.07902741432189941,-0.2439180612564087,-0.015491722151637077,0.4226004481315613,-0.08931902796030045,-0.09500397741794586,-0.15164129436016083,0.25604143738746643,0.3106398284435272,0.12475264072418213,0.3180729150772095,-0.04810081049799919,-0.2195732444524765,-0.1436794400215149,-0.1241605132818222,0.22996746003627777
272,0.005364165175706148,0.49536797404289246,-0.14172405004501343,0.2601279020309448,-0.09763593971729279,-0.12942419946193695,-0.15324489772319794,-0.08894725888967514,-0.05406932532787323,0.14381752908229828,-0.06454305350780487,0.6641756892204285,-0.3354513645172119,-0.037308286875486374,-0.059221845120191574,-0.05120498687028885,-0.03551672026515007,-0.02433941699564457,0.4073505997657776,0.09090898185968399,-0.30460163950920105,0.03039213828742504,-0.3184623122215271,-0.2922114133834839,0.4310268461704254,-0.277624249458313,0.3741163909435272,0.1343376338481903,0.3300412595272064,0.33608755469322205,-0.24299757182598114,-0.7768954634666443,0.5414500832557678,-0.10833442956209183,0.08011627942323685,0.28791946172714233,-0.3770662546157837,0.20647390186786652,0.11278872936964035,-0.03372971713542938,0.4056662917137146,0.17996002733707428,0.3143692910671234,-0.17777349054813385,-0.16859737038612366,0.3861379325389862,0.031280431896448135,0.08763763308525085,0.02971004508435726,-0.418510764837265,-0.10937315225601196,0.47635188698768616,-0.028670473024249077,-0.15176810324192047,-0.14369823038578033,0.23928265273571014,0.3214752674102783,0.1702699065208435,0.3454233407974243,-0.06455408036708832,-0.4083254635334015,-0.1393200010061264,-0.10024899989366531,0.4337046146392822
273,0.17518307268619537,0.23729157447814941,0.202671080827713,0.13492484390735626,0.13047736883163452,0.2470582127571106,0.013223646208643913,0.03734266385436058,-0.05920641869306564,-0.09477442502975464,-0.3650210201740265,0.6039838790893555,-0.5463335514068604,-0.14476141333580017,-0.10720228403806686,0.07521285116672516,-0.07311221957206726,0.437992125749588,0.43806612491607666,0.2407006174325943,-0.10578586906194687,-0.12410864233970642,-0.3119007349014282,-0.1904614120721817,0.09552917629480362,-0.46891966462135315,0.1357853263616562,0.18060976266860962,0.16406984627246857,0.17233705520629883,-0.21155443787574768,-0.550591230392456,0.4250635504722595,-0.20162923634052277,-0.16106829047203064,0.4259131848812103,-0.4381805956363678,0.08769287914037704,0.23913414776325226,-6.13668544247048e-06,0.2024519145488739,0.4090551733970642,0.4875854551792145,-0.0013977999333292246,-0.1717737764120102,0.515307605266571,-0.11052865535020828,-0.032602354884147644,-0.08755701780319214,-0.10621275752782822,0.10025620460510254,0.7088757157325745,0.032004255801439285,-0.1452958583831787,-0.27736204862594604,0.2980922758579254,0.19785653054714203,0.12096945196390152,0.38232362270355225,0.3628401458263397,-0.1446855217218399,-0.262109637260437,-0.2494688183069229,0.5120561122894287
274,-0.08292432874441147,0.29021763801574707,-0.04400637000799179,0.44012436270713806,-0.18949809670448303,-0.3405664265155792,-0.19849058985710144,0.03933991119265556,0.09131424874067307,0.0554555281996727,-0.02680063620209694,0.3449951112270355,-0.12949132919311523,0.11597635596990585,-0.09488463401794434,-0.026766730472445488,0.10201965272426605,0.08572210371494293,0.08438920974731445,0.01046198420226574,-0.2017778754234314,0.22693440318107605,-0.09055271744728088,-0.31915995478630066,0.3639216721057892,0.011960536241531372,0.1978214830160141,0.1899743676185608,0.2571602165699005,0.3665527403354645,-0.21482497453689575,-0.506423830986023,0.5797202587127686,-0.22287271916866302,0.11532095074653625,0.01297009363770485,-0.06264628469944,0.29268577694892883,0.09602577984333038,-0.025727352127432823,0.20313234627246857,0.06640467792749405,0.2624462842941284,-0.06150701269507408,-0.3378455936908722,0.13106675446033478,0.25255894660949707,0.16625215113162994,0.25379958748817444,-0.1461045742034912,-0.04382999986410141,0.02884378656744957,0.058994926512241364,0.2563799321651459,-0.1396900862455368,0.18931715190410614,0.131830632686615,0.31884315609931946,0.09967052191495895,-0.2701442837715149,-0.08357124030590057,-0.13497233390808105,-0.12462212145328522,0.30273956060409546
275,-0.01633172109723091,0.2927112281322479,-0.0369441881775856,0.03735518828034401,0.02481178008019924,-0.037806715816259384,-0.11597514152526855,-0.040922023355960846,-0.1753077208995819,-0.04240558668971062,-0.23859000205993652,0.4678409993648529,-0.24184072017669678,-0.0375450924038887,-0.004263220354914665,0.11232835799455643,0.025189470499753952,0.21656398475170135,0.2476978749036789,0.1558988094329834,-0.07624583691358566,-0.052426036447286606,-0.3754126727581024,-0.21689565479755402,0.2158994972705841,-0.373765230178833,0.20326699316501617,0.17450624704360962,0.19557000696659088,0.1206168606877327,-0.24834617972373962,-0.420594722032547,0.2617449164390564,-0.1167769804596901,-0.002111063338816166,0.28705620765686035,-0.26095691323280334,0.16231609880924225,0.15836943686008453,0.029108092188835144,0.2004343867301941,0.167375847697258,0.2623833417892456,0.007901799865067005,-0.21790096163749695,0.470638632774353,0.06479547917842865,-0.02986077219247818,-0.09494569897651672,-0.24971948564052582,0.00864794384688139,0.4238196313381195,-0.0924728736281395,-0.10643281787633896,-0.14929692447185516,0.2716330885887146,0.26181185245513916,0.10858172923326492,0.3147374093532562,-0.030708549544215202,-0.2546682059764862,-0.13309042155742645,-0.11548241972923279,0.2185845673084259
276,0.008983256295323372,0.028891468420624733,0.04932595416903496,0.2593109905719757,-0.14362025260925293,0.00596233643591404,-0.18295586109161377,0.1927792727947235,0.08178021758794785,0.006878869608044624,-0.021935604512691498,0.33196336030960083,-0.24711550772190094,0.04115254059433937,-0.05691350996494293,0.041991349309682846,0.09380492568016052,-0.04605044052004814,0.14413940906524658,-0.06436465680599213,-0.070792056620121,0.07898519933223724,-0.09983296692371368,-0.23320560157299042,0.21399140357971191,-0.1360195130109787,0.08572302013635635,0.3242458403110504,0.22374379634857178,0.2608468532562256,-0.2842792570590973,-0.4837287664413452,0.3795638382434845,-0.30127963423728943,0.0937504917383194,-0.03599568456411362,-0.0708283931016922,0.36118215322494507,0.01695740781724453,-0.05014519393444061,0.03976886719465256,0.09963174164295197,0.06931793689727783,0.05547778308391571,-0.23598253726959229,0.19400043785572052,0.2322915494441986,0.06757830083370209,0.12437089532613754,-0.17366543412208557,-0.01738918386399746,0.03803250566124916,-0.1646910309791565,0.1117948666214943,-0.011052762158215046,0.22864019870758057,0.2831287980079651,0.21443751454353333,0.23149356245994568,-0.1427241712808609,0.019689923152327538,-0.15831595659255981,-0.16624566912651062,0.15974964201450348
277,-0.0638798400759697,0.536134660243988,-0.014482197351753712,0.2808776795864105,0.023161405697464943,-0.29844456911087036,-0.14490963518619537,-0.1059902161359787,-0.2103024274110794,-0.08634521067142487,-0.26564380526542664,0.5130054354667664,-0.14376196265220642,0.0323043055832386,-0.11155612766742706,0.05343000590801239,0.0771910771727562,0.4412640333175659,0.25875917077064514,0.24342428147792816,-0.11762531846761703,0.12559737265110016,-0.3947763442993164,-0.2442599982023239,0.40618017315864563,-0.3520451486110687,0.3037063181400299,0.09459132701158524,0.30797308683395386,0.2708050310611725,-0.30096709728240967,-0.5506370663642883,0.5290276408195496,-0.2047806680202484,0.04410789534449577,0.32671821117401123,-0.2483786791563034,0.16604377329349518,0.2265089750289917,0.06952346116304398,0.2963189482688904,0.19387874007225037,0.4601801335811615,-0.1494928002357483,-0.36498796939849854,0.46854594349861145,0.08750955760478973,0.024655712768435478,0.13169118762016296,-0.20522025227546692,-0.01405066717416048,0.3824461102485657,0.056691884994506836,0.09258641302585602,-0.2893967032432556,0.21427375078201294,0.2149989753961563,0.29028984904289246,0.1856849640607834,-0.14072531461715698,-0.2709856629371643,-0.1889607310295105,-0.16839814186096191,0.40736353397369385
278,-0.02738231234252453,0.23393185436725616,-0.022230351343750954,0.03201262280344963,0.07909491658210754,-0.020832492038607597,-0.1052810326218605,-0.035556912422180176,-0.18539658188819885,-0.06658778339624405,-0.2516040802001953,0.45588812232017517,-0.22118043899536133,-0.04829205572605133,-0.007851148024201393,0.11616677045822144,-0.0027675286401063204,0.2600419223308563,0.2835109531879425,0.17382743954658508,-0.08866636455059052,-0.09782450646162033,-0.398551344871521,-0.19607987999916077,0.19398024678230286,-0.4013681709766388,0.21446733176708221,0.19253315031528473,0.1664164960384369,0.09330179542303085,-0.25528308749198914,-0.409023642539978,0.2328770011663437,-0.16043788194656372,-0.03612624853849411,0.2711629569530487,-0.24875259399414062,0.17022734880447388,0.16371633112430573,0.031437668949365616,0.1945260614156723,0.17238584160804749,0.22973617911338806,0.009702794253826141,-0.2153095304965973,0.45845741033554077,0.0374266654253006,-0.0407315269112587,-0.12691554427146912,-0.24588027596473694,-0.03796065226197243,0.462481290102005,-0.08265219628810883,-0.12640239298343658,-0.12355082482099533,0.26219844818115234,0.28638288378715515,0.06811272352933884,0.3036617338657379,-0.017416857182979584,-0.24161554872989655,-0.11691919714212418,-0.13337108492851257,0.23041759431362152
279,0.00020495170610956848,0.016586164012551308,0.04874876141548157,0.2670220732688904,-0.1731143593788147,0.03140738233923912,-0.1545359194278717,0.2082945555448532,0.10350662469863892,0.023924363777041435,-0.01494221668690443,0.31059786677360535,-0.22841787338256836,0.06985774636268616,-0.07593728601932526,0.05309569090604782,0.09889497607946396,-0.047898150980472565,0.1455301195383072,-0.04495929181575775,-0.0740567147731781,0.09266620129346848,-0.08581605553627014,-0.22496123611927032,0.20137977600097656,-0.12742476165294647,0.09132015705108643,0.33702486753463745,0.25509485602378845,0.23427267372608185,-0.2443421334028244,-0.452107697725296,0.3601408898830414,-0.3089151978492737,0.09779013693332672,-0.046952370554208755,-0.07654105871915817,0.36477774381637573,0.007403755094856024,-0.05585695803165436,0.045404739677906036,0.10426267236471176,0.06118762120604515,0.06108953058719635,-0.2093885838985443,0.16149932146072388,0.2192068099975586,0.04874484986066818,0.1516125351190567,-0.17176613211631775,0.012348555959761143,0.022778209298849106,-0.14273259043693542,0.10051774233579636,-0.023723026737570763,0.2292669117450714,0.305294007062912,0.17608767747879028,0.2086864560842514,-0.14604564011096954,0.02809939533472061,-0.15137580037117004,-0.1466391384601593,0.16767160594463348
280,-0.013632901944220066,0.25866246223449707,-0.0031051095575094223,0.05738715082406998,0.08677343279123306,0.005914755631238222,-0.10688565671443939,-0.008356008678674698,-0.17083336412906647,-0.07425356656312943,-0.22345614433288574,0.4625716805458069,-0.2498561292886734,-0.03981258347630501,-0.009517479687929153,0.10059933364391327,0.0357203334569931,0.27482372522354126,0.27741003036499023,0.1672835350036621,-0.07966916263103485,-0.07351019233465195,-0.3924560248851776,-0.1988612860441208,0.1979580521583557,-0.3942769169807434,0.2167348563671112,0.17683987319469452,0.18349291384220123,0.11638742685317993,-0.25230953097343445,-0.41043761372566223,0.24779585003852844,-0.13435019552707672,-0.031161809340119362,0.2947557866573334,-0.25562435388565063,0.16538827121257782,0.15818901360034943,0.008489958010613918,0.19505305588245392,0.185810849070549,0.26610052585601807,-0.018834425136446953,-0.21840469539165497,0.4529274106025696,0.0349043607711792,-0.03536457195878029,-0.09332568198442459,-0.2248985916376114,-0.04296929016709328,0.44854071736335754,-0.05968031659722328,-0.0867532417178154,-0.15353776514530182,0.22351403534412384,0.2795623540878296,0.13651739060878754,0.3155415654182434,-0.008613302372395992,-0.20569126307964325,-0.14566227793693542,-0.1391068398952484,0.24274541437625885
281,-0.03868000954389572,0.25441974401474,-0.028198977932333946,0.07758311182260513,0.02004445716738701,-0.027067452669143677,-0.1159822940826416,-0.005177351646125317,-0.15496568381786346,-0.04224206879734993,-0.1946241855621338,0.45696982741355896,-0.2238205373287201,-0.021151002496480942,-0.03232406824827194,0.11514856666326523,0.04283278062939644,0.22082655131816864,0.2528601884841919,0.1474265158176422,-0.09099908918142319,-0.03738030046224594,-0.3674165606498718,-0.2116405963897705,0.23954550921916962,-0.3619508445262909,0.216042160987854,0.1956138014793396,0.2054973840713501,0.11685576289892197,-0.2640896439552307,-0.4164756238460541,0.2733074426651001,-0.1555173695087433,0.012509778141975403,0.25164610147476196,-0.22551138699054718,0.2006586343050003,0.13326051831245422,0.01438660267740488,0.19993054866790771,0.17526410520076752,0.22667908668518066,0.0034550102427601814,-0.22725243866443634,0.4303831458091736,0.08726311475038528,-0.033847011625766754,-0.06021963432431221,-0.24857807159423828,-0.014171161688864231,0.38892021775245667,-0.08321630209684372,-0.084798164665699,-0.15277007222175598,0.23606598377227783,0.3019365966320038,0.1223863735795021,0.3052445650100708,-0.08174996078014374,-0.2195953130722046,-0.15462549030780792,-0.12297989428043365,0.20894698798656464
282,-0.1052594780921936,0.4787819981575012,-0.17702166736125946,0.1323680430650711,0.10114210098981857,-0.30250510573387146,-0.10508710891008377,-0.2421247959136963,-0.11097853630781174,0.044191181659698486,-0.06420309841632843,0.5259982943534851,-0.12282532453536987,-0.02976740337908268,-0.021581079810857773,0.026630518957972527,-0.05549638718366623,0.2447500079870224,0.430877685546875,0.26799476146698,-0.4011937081813812,0.02980775758624077,-0.40527552366256714,-0.2969415485858917,0.4477076530456543,-0.4094191789627075,0.33138254284858704,-0.07706739008426666,0.25454023480415344,0.1888265311717987,-0.24320824444293976,-0.5515737533569336,0.33617594838142395,-0.0436733141541481,0.01472570188343525,0.33922532200813293,-0.3622429072856903,0.15234893560409546,0.19119161367416382,-0.04989568144083023,0.5027981996536255,0.12885573506355286,0.40125271677970886,-0.14893057942390442,-0.18515899777412415,0.49886298179626465,-0.02635699324309826,0.11205334216356277,-0.17594802379608154,-0.320252388715744,-0.15427319705486298,0.6681122779846191,0.035090554505586624,-0.23817391693592072,0.022632360458374023,0.22242923080921173,0.3810311257839203,0.21325208246707916,0.29547634720802307,-0.047720782458782196,-0.45658862590789795,0.005265559535473585,0.0163686815649271,0.4904197156429291
283,0.19267839193344116,0.2682468593120575,0.1952349990606308,0.11318914592266083,0.14437109231948853,0.22054553031921387,0.010019736364483833,0.015773361548781395,-0.08542408049106598,-0.08648313581943512,-0.392507940530777,0.633622407913208,-0.5814703702926636,-0.16580285131931305,-0.08355501294136047,0.0659818947315216,-0.08693967759609222,0.394409716129303,0.42137545347213745,0.2137954831123352,-0.14284446835517883,-0.14480626583099365,-0.2993835508823395,-0.2106109857559204,0.09202636033296585,-0.4418998956680298,0.1102762296795845,0.13682906329631805,0.14358307421207428,0.1840817928314209,-0.25602251291275024,-0.5858600735664368,0.4363557994365692,-0.1854965090751648,-0.16730205714702606,0.46467235684394836,-0.45832836627960205,0.06739553064107895,0.2610422670841217,-0.0011381936492398381,0.22144421935081482,0.4167426526546478,0.5294865965843201,0.03959948569536209,-0.17448002099990845,0.5460951924324036,-0.13166485726833344,-0.008569671772420406,-0.10090770572423935,-0.10853263735771179,0.12336325645446777,0.7056140303611755,0.030072202906012535,-0.15216197073459625,-0.2655751705169678,0.3279813826084137,0.17720670998096466,0.1425829976797104,0.38549524545669556,0.4231487214565277,-0.16612684726715088,-0.26647651195526123,-0.23829320073127747,0.5322731733322144
284,-0.08222471177577972,0.28473803400993347,-0.02561449632048607,0.4626152813434601,-0.2224242389202118,-0.33549821376800537,-0.19633467495441437,0.0899195671081543,0.08723164349794388,0.050412535667419434,-0.038437798619270325,0.37923842668533325,-0.16160403192043304,0.12440568208694458,-0.10956990718841553,-0.014960642904043198,0.10407927632331848,0.06333625316619873,0.07704086601734161,0.013477281667292118,-0.21592465043067932,0.27031147480010986,-0.09842345118522644,-0.322683185338974,0.3900269567966461,0.010376950725913048,0.22173963487148285,0.2304292917251587,0.28239625692367554,0.3866898715496063,-0.24553586542606354,-0.5445134043693542,0.6069657802581787,-0.2758084237575531,0.15045203268527985,0.0014269319362938404,-0.07106701284646988,0.34542277455329895,0.0863993689417839,-0.012542730197310448,0.19350694119930267,0.08551988750696182,0.25071924924850464,-0.05853971466422081,-0.344689279794693,0.154983252286911,0.29718461632728577,0.16458791494369507,0.30530694127082825,-0.16443391144275665,-0.020186517387628555,0.005174910183995962,0.03326551988720894,0.2534383535385132,-0.1591857671737671,0.24325205385684967,0.15852101147174835,0.313412606716156,0.09530661255121231,-0.2838108539581299,-0.08850522339344025,-0.14846403896808624,-0.13737604022026062,0.30190980434417725
285,-0.0009693147731013596,0.004119059070944786,0.05733685567975044,0.2728467583656311,-0.11574248969554901,0.025509420782327652,-0.18723368644714355,0.18749363720417023,0.08471792936325073,-0.005725486669689417,-0.021196240559220314,0.32685279846191406,-0.2536276578903198,0.037575893104076385,-0.07103884965181351,0.049672987312078476,0.07412878423929214,-0.009158499538898468,0.16513502597808838,-0.04536665603518486,-0.07422035187482834,0.04900199547410011,-0.1110401451587677,-0.23827439546585083,0.18834847211837769,-0.13822512328624725,0.1004914939403534,0.3770431876182556,0.1787777841091156,0.2636415660381317,-0.28293660283088684,-0.46571508049964905,0.3758026957511902,-0.304900199174881,0.05423438549041748,-0.026316775009036064,-0.06547259539365768,0.3584020733833313,0.004100578371435404,-0.049858301877975464,0.02256476879119873,0.10152269899845123,0.04097549989819527,0.04448268562555313,-0.24680964648723602,0.1696830838918686,0.22890836000442505,0.07133609801530838,0.10491249710321426,-0.17142310738563538,-0.04632251337170601,0.05173950642347336,-0.16017645597457886,0.11476613581180573,-0.002571128774434328,0.22241131961345673,0.2736348509788513,0.209162175655365,0.2499377280473709,-0.14021088182926178,0.04265338554978371,-0.15804335474967957,-0.17591917514801025,0.15834744274616241
286,-0.08831899613142014,0.28566303849220276,-0.03173569589853287,0.43703579902648926,-0.18199627101421356,-0.3169803321361542,-0.18459869921207428,0.07594262808561325,0.06851474940776825,0.04339974746108055,-0.03516042232513428,0.38555997610092163,-0.17470408976078033,0.117556631565094,-0.10598433017730713,0.00814750511199236,0.09011206775903702,0.08108043670654297,0.08991198986768723,0.010361912660300732,-0.1955377459526062,0.2240951806306839,-0.11899718642234802,-0.3314008116722107,0.3705201745033264,-0.025120574980974197,0.23506294190883636,0.2324424833059311,0.2723492980003357,0.3651476800441742,-0.25248458981513977,-0.5232954621315002,0.5879243016242981,-0.26452797651290894,0.14003922045230865,0.026894930750131607,-0.08184918016195297,0.3396960496902466,0.09174864739179611,-0.033880703151226044,0.1893014907836914,0.08477871119976044,0.2545490562915802,-0.05079921707510948,-0.36355897784233093,0.18682533502578735,0.28000757098197937,0.16049085557460785,0.24927666783332825,-0.15232887864112854,-0.06112607195973396,0.03304548189043999,0.02243809588253498,0.25601550936698914,-0.15926247835159302,0.2207656055688858,0.15244127810001373,0.32382649183273315,0.11701028794050217,-0.2730776369571686,-0.08655460178852081,-0.1663741022348404,-0.1445591151714325,0.30235397815704346
287,0.0024317081551998854,-0.0020074574276804924,0.06623044610023499,0.21601462364196777,-0.1087985709309578,0.024407152086496353,-0.1591397374868393,0.17526911199092865,0.054828230291604996,-0.00598333403468132,-0.06897901743650436,0.31747934222221375,-0.2413521111011505,0.04058147594332695,-0.053555555641651154,0.0697043240070343,0.06574325263500214,-0.0494217723608017,0.1711225062608719,-0.054563190788030624,-0.0543752945959568,0.03432459384202957,-0.13075295090675354,-0.22737985849380493,0.1644749790430069,-0.15243466198444366,0.07807876169681549,0.32033321261405945,0.19289162755012512,0.1998075246810913,-0.269386887550354,-0.4629642069339752,0.333366721868515,-0.2875099182128906,0.062320441007614136,-0.0416494682431221,-0.09582092612981796,0.33272793889045715,0.029915599152445793,-0.04608231782913208,0.03294791281223297,0.08682640641927719,0.05850010737776756,0.07966238260269165,-0.22747336328029633,0.21829186379909515,0.19839511811733246,0.05637766793370247,0.06723617762327194,-0.15392273664474487,-0.014074273407459259,0.06549642235040665,-0.17367716133594513,0.09406736493110657,-0.0032378004398196936,0.2571452856063843,0.28591394424438477,0.18304868042469025,0.2153371125459671,-0.09607909619808197,0.005279863253235817,-0.13649612665176392,-0.1488381177186966,0.16293543577194214
288,-0.14948494732379913,0.47756147384643555,-0.06881672143936157,0.210605189204216,-0.019037317484617233,-0.41447678208351135,-0.13864722847938538,-0.0629318431019783,-0.18640856444835663,-0.0071074278093874454,-0.24258343875408173,0.5499939918518066,-0.09614589065313339,0.060291219502687454,-0.017901146784424782,0.09146909415721893,0.044103097170591354,0.37760284543037415,0.2203391194343567,0.2365356683731079,-0.21723628044128418,0.11421290785074234,-0.4015734791755676,-0.28904443979263306,0.40605536103248596,-0.25029680132865906,0.3250454068183899,0.07598167657852173,0.2600386142730713,0.3176933825016022,-0.2887362539768219,-0.5039397478103638,0.449588418006897,-0.1406073272228241,0.07866939157247543,0.3115921914577484,-0.2269182801246643,0.24708855152130127,0.19875819981098175,0.015781059861183167,0.3473954498767853,0.15921539068222046,0.46951577067375183,-0.08151765912771225,-0.3710084855556488,0.48140791058540344,0.1675579696893692,0.14328010380268097,0.07569368928670883,-0.2930924892425537,-0.017723383381962776,0.4010489583015442,0.0626552402973175,0.06963364034891129,-0.24893660843372345,0.2815370261669159,0.1920509934425354,0.2779211699962616,0.1989007294178009,-0.20970433950424194,-0.3567049205303192,-0.16281342506408691,-0.03535490110516548,0.38507983088493347
289,0.01125700306147337,0.0084149781614542,0.05511382594704628,0.27837684750556946,-0.12631256878376007,0.030442578718066216,-0.1818939447402954,0.20529228448867798,0.07612063735723495,0.008292300626635551,-0.012005092576146126,0.3294315040111542,-0.26320797204971313,0.05659081041812897,-0.06794323772192001,0.04132060706615448,0.1083867996931076,-0.06383830308914185,0.13873615860939026,-0.086026631295681,-0.06649279594421387,0.09225279837846756,-0.10118197649717331,-0.22733184695243835,0.19316770136356354,-0.13418251276016235,0.09749582409858704,0.3579162657260895,0.21002182364463806,0.23474156856536865,-0.2924748361110687,-0.4488249719142914,0.36883050203323364,-0.29736196994781494,0.09494713693857193,-0.046751707792282104,-0.054917674511671066,0.3537587821483612,-0.0012425489258021116,-0.06394633650779724,0.025247978046536446,0.09524501115083694,0.04923861101269722,0.05143791064620018,-0.23949246108531952,0.17684000730514526,0.2484927773475647,0.05078776925802231,0.13711373507976532,-0.1611049324274063,-0.03356382995843887,-0.0026676065754145384,-0.17416806519031525,0.14056824147701263,-0.004105402622371912,0.19521203637123108,0.29243960976600647,0.23127806186676025,0.23606519401073456,-0.14892835915088654,0.056353867053985596,-0.16287969052791595,-0.19564951956272125,0.1421600729227066
290,0.008219016715884209,5.162362504051998e-05,0.052810002118349075,0.27027812600135803,-0.08285266160964966,0.007868412882089615,-0.19343556463718414,0.19721093773841858,0.04758639261126518,-0.01170322299003601,-0.01207130029797554,0.3281881511211395,-0.26485908031463623,0.04705290123820305,-0.04266127943992615,0.0270307008177042,0.09755805134773254,-0.021744990721344948,0.14985986053943634,-0.0785921961069107,-0.06462851911783218,0.06743495911359787,-0.10560780763626099,-0.21353107690811157,0.1756768524646759,-0.13661600649356842,0.08152050524950027,0.3319370746612549,0.17425787448883057,0.2381008416414261,-0.302752822637558,-0.4400690495967865,0.3551442623138428,-0.2959308326244354,0.053490620106458664,-0.029373085126280785,-0.058568090200424194,0.3453340530395508,0.009517649188637733,-0.060459766536951065,0.03186379373073578,0.0999048575758934,0.054574593901634216,0.043787673115730286,-0.23518718779087067,0.17294177412986755,0.22605307400226593,0.04622798040509224,0.10565059632062912,-0.15688221156597137,-0.0566912442445755,0.014161722734570503,-0.15170586109161377,0.16208623349666595,0.001393254497088492,0.17446623742580414,0.28161904215812683,0.24438028037548065,0.22793681919574738,-0.1230221539735794,0.06944316625595093,-0.1584281176328659,-0.19926030933856964,0.1504213958978653
291,-0.06100626289844513,0.25348082184791565,-0.01644667237997055,0.44591790437698364,-0.17885109782218933,-0.3477154076099396,-0.21501730382442474,0.08683377504348755,0.07836447656154633,0.027017833665013313,-0.024412518367171288,0.371186763048172,-0.18858341872692108,0.10527392476797104,-0.09292425960302353,-0.025241300463676453,0.10050056129693985,0.08741056174039841,0.0727345272898674,-0.008905037306249142,-0.19615495204925537,0.23474347591400146,-0.08901695907115936,-0.3139505386352539,0.36851775646209717,0.008848849684000015,0.1885872632265091,0.22927485406398773,0.249268040060997,0.4035646617412567,-0.2950482666492462,-0.5487597584724426,0.5953442454338074,-0.27814343571662903,0.11739902943372726,0.005206182133406401,-0.04758865013718605,0.3476448357105255,0.09301690757274628,-0.019027529284358025,0.17443892359733582,0.06568506360054016,0.2515549957752228,-0.03767874091863632,-0.3636975884437561,0.1657673418521881,0.30233681201934814,0.17114371061325073,0.26098236441612244,-0.13935761153697968,-0.05585154518485069,-0.007196375634521246,0.012770996429026127,0.2957201898097992,-0.12374040484428406,0.21937218308448792,0.13265469670295715,0.3660268485546112,0.10731208324432373,-0.24907220900058746,-0.055100295692682266,-0.15116430819034576,-0.1589607447385788,0.30573901534080505
292,-0.06694654375314713,0.24007928371429443,-0.01721644215285778,0.445180743932724,-0.18885964155197144,-0.32039737701416016,-0.2117970734834671,0.10841054469347,0.07476844638586044,0.030315512791275978,-0.0010137297213077545,0.36102110147476196,-0.1649237722158432,0.12024147808551788,-0.07441294193267822,-0.014712323434650898,0.11112788319587708,0.03724545240402222,0.09526043385267258,-0.03398560360074043,-0.17562563717365265,0.24755801260471344,-0.08796489983797073,-0.31258532404899597,0.3645971119403839,0.0030731847509741783,0.20086094737052917,0.2297009378671646,0.25931066274642944,0.38651394844055176,-0.2726761996746063,-0.5244780778884888,0.5758363604545593,-0.2675555646419525,0.1339348554611206,-0.022172464057803154,-0.058267831802368164,0.35458964109420776,0.09227181226015091,-0.026060575619339943,0.169004887342453,0.06674503535032272,0.22010120749473572,-0.051406435668468475,-0.3477480411529541,0.13112224638462067,0.29980847239494324,0.1597609668970108,0.2757958769798279,-0.14512507617473602,-0.053386978805065155,-0.0125174131244421,0.0012770537286996841,0.2882424294948578,-0.12400797754526138,0.1969079077243805,0.16330434381961823,0.35499560832977295,0.1034109815955162,-0.267315536737442,-0.03667837008833885,-0.1534786969423294,-0.16259272396564484,0.2878414988517761
